Customer_ID,Age,Gender,Income,Marital_Status,Education,Occupation,Location,Annual_Spending,Purchase_Frequency,Average_Order_Value,Product_Category_Preference,Last_Purchase_Days,Online_Purchases,Store_Purchases
CUST-00810,20,Male,79076.56,Widowed,PhD,Professional,Suburban,7732.59,29,246.76,Electronics,28,24,7
CUST-00811,37,Female,134894.55,Married,Bachelor,Service,Suburban,9923.53,28,320.15,Beauty,51,8,20
CUST-00812,40,Female,111943.24,Single,PhD,Manager,Urban,9514.04,39,250.82,Electronics,25,15,24
CUST-00813,36,Male,116990.45,Divorced,Bachelor,Student,Suburban,8131.51,36,225.86,Beauty,37,27,9
CUST-00814,18,Male,28968.81,Single,Bachelor,Manager,Urban,290.46,12,21.96,Groceries,68,5,9
CUST-00815,35,Male,129805.71,Single,High School,Service,Rural,9114.46,49,184.24,Electronics,65,20,30
CUST-00816,18,Female,85687.78,Married,PhD,Manager,Urban,7836.88,38,204.09,Fashion,63,28,10
CUST-00817,33,Male,80883.83,Single,Bachelor,Student,Suburban,6112.89,13,491.45,Fashion,39,9,3
CUST-00818,25,Male,46321.83,Divorced,Bachelor,Entrepreneur,Suburban,1762.61,12,152.75,Beauty,90,6,6
CUST-00819,33,Female,48628.37,Married,High School,Professional,Urban,1688.51,7,199.89,Groceries,26,4,1
CUST-00820,51,Female,90837.77,Married,Bachelor,Entrepreneur,Rural,4195.28,10,352.95,Groceries,136,4,7
CUST-00821,37,Female,143811.08,Single,Master,Service,Suburban,8228.29,23,339.4,Home,40,11,12
CUST-00822,33,Male,36316.5,Married,Bachelor,Service,Urban,932.13,18,47.16,Beauty,121,11,9
CUST-00823,40,Male,114375.15,Married,Master,Manager,Urban,4265.63,24,158.47,Groceries,113,10,14
CUST-00824,26,Female,38361.28,Single,Bachelor,Entrepreneur,Suburban,1347.25,17,69.28,Sports,103,7,9
CUST-00825,33,Female,54117.3,Divorced,High School,Entrepreneur,Urban,800.92,1,883.36,Fashion,268,0,2
CUST-00826,42,Female,169274.95,Divorced,Bachelor,Technician,Suburban,12210.44,49,257.73,Beauty,28,20,28
CUST-00827,42,Male,34762.17,Married,PhD,Technician,Urban,2431.91,10,263.11,Fashion,162,5,4
CUST-00828,18,Male,71004.01,Widowed,High School,Entrepreneur,Urban,6226.58,21,321.89,Sports,75,12,8
CUST-00829,28,Female,139626.36,Single,Bachelor,Professional,Suburban,7938.82,37,222.73,Beauty,48,32,5
CUST-00830,18,Male,100437.04,Single,Bachelor,Manager,Urban,5154.59,7,685.44,Groceries,113,3,2
CUST-00831,18,Female,25548.71,Married,Master,Entrepreneur,Urban,1376.09,9,158.1,Fashion,175,4,3
CUST-00832,18,Female,20520.35,Married,High School,Entrepreneur,Suburban,2148.75,11,161.66,Beauty,59,3,6
CUST-00833,18,Female,53391.78,Single,Bachelor,Service,Rural,2877.25,33,91.55,Groceries,77,17,14
CUST-00834,27,Female,45729.8,Divorced,Bachelor,Entrepreneur,Urban,1818.76,17,109.81,Groceries,69,7,11
CUST-00835,27,Male,59480.32,Widowed,Master,Professional,Urban,1107.74,12,90.58,Books,299,1,12
CUST-00836,18,Male,36687.58,Married,Bachelor,Service,Urban,2163.1,13,120.46,Groceries,86,6,9
CUST-00837,67,Female,62069.39,Single,Bachelor,Entrepreneur,Urban,120.0,10,15.0,Groceries,211,1,9
CUST-00838,28,Male,88601.42,Single,Bachelor,Retired,Urban,4277.56,27,166.58,Fashion,18,20,9
CUST-00839,66,Non-binary,70202.66,Married,High School,Entrepreneur,Urban,4371.21,21,201.24,Sports,77,12,7
CUST-00840,20,Male,72978.53,Widowed,Bachelor,Retired,Suburban,1566.82,11,121.72,Sports,52,5,6
CUST-00841,64,Non-binary,180629.2,Single,Bachelor,Professional,Suburban,8974.95,42,229.79,Electronics,27,14,26
CUST-00842,27,Female,52626.6,Married,Master,Professional,Urban,2712.51,8,293.12,Books,255,3,3
CUST-00843,29,Male,42710.92,Married,High School,Manager,Suburban,1673.63,7,197.35,Sports,80,3,2
CUST-00844,30,Female,30994.76,Single,High School,Technician,Urban,3790.18,20,168.88,Groceries,55,11,9
CUST-00845,37,Male,103630.28,Single,High School,Student,Urban,12318.76,41,337.05,Beauty,19,14,29
CUST-00846,28,Female,134586.14,Divorced,High School,Student,Suburban,8050.41,33,247.16,Books,42,27,5
CUST-00847,54,Male,87371.07,Married,Bachelor,Technician,Suburban,5030.26,46,112.07,Home,24,21,24
CUST-00848,40,Female,34398.15,Married,Bachelor,Service,Suburban,945.41,6,168.57,Beauty,132,2,6
CUST-00849,30,Male,123977.61,Widowed,High School,Professional,Suburban,10243.77,57,184.41,Beauty,26,31,26
CUST-00850,31,Male,123558.75,Married,Bachelor,Service,Suburban,5315.14,37,146.49,,52,28,9
CUST-00851,49,Female,132773.87,Married,Bachelor,Service,Urban,8469.89,41,222.96,Beauty,1,20,22
CUST-00852,32,Female,59281.68,Single,Bachelor,Technician,Rural,2440.31,31,85.36,Fashion,126,13,18
CUST-00853,40,Male,84718.59,Divorced,High School,Technician,Rural,4901.38,23,195.51,Fashion,71,20,2
CUST-00854,24,Male,80155.16,Single,Bachelor,Student,Suburban,6273.47,24,270.36,Electronics,42,18,7
CUST-00855,22,Female,117122.75,Married,Master,Entrepreneur,Urban,4512.97,26,157.9,Groceries,125,12,12
CUST-00856,28,Male,64154.88,Married,High School,Service,Urban,4046.95,27,161.8,Sports,109,13,13
CUST-00857,35,Male,50084.72,Single,Bachelor,Entrepreneur,Rural,1394.56,2,637.81,Fashion,365,0,1
CUST-00858,38,Male,108516.92,Single,High School,Service,Urban,7736.92,19,395.33,Beauty,45,16,4
CUST-00859,32,Female,81192.44,Single,High School,Entrepreneur,Suburban,3501.94,24,115.68,Home,50,11,15
CUST-00860,18,Female,35559.31,Single,Bachelor,Technician,Urban,2582.39,13,201.22,Sports,130,3,11
CUST-00861,32,Female,41594.35,Single,High School,Manager,Urban,2604.54,9,279.36,Fashion,240,2,5
CUST-00862,36,Female,88601.59,Divorced,High School,Manager,Urban,2818.8,14,,Groceries,221,3,12
CUST-00863,57,Female,44251.65,Widowed,Master,Retired,Suburban,1131.9,9,148.68,Fashion,128,1,6
CUST-00864,31,Male,31534.43,Single,High School,Service,Suburban,2311.8,22,93.89,Fashion,212,9,15
CUST-00865,47,Female,122355.01,Single,Bachelor,Entrepreneur,Suburban,11345.97,29,396.36,Home,85,6,22
CUST-00866,30,Female,79272.56,Single,High School,Entrepreneur,Urban,9233.59,28,352.31,Beauty,27,24,6
CUST-00867,23,Female,104099.85,Single,Master,Retired,Suburban,4782.99,39,112.54,Beauty,23,28,9
CUST-00868,55,Male,79364.96,Married,Bachelor,Student,Urban,1283.24,8,194.13,Groceries,230,1,6
CUST-00869,39,Female,161996.74,Married,High School,Retired,Urban,11932.47,46,269.87,Home,22,10,38
CUST-00870,52,Male,86317.83,Married,Master,Manager,Urban,4300.71,33,154.8,Sports,97,13,21
CUST-00871,51,Female,20342.12,Divorced,Bachelor,Technician,Urban,415.38,4,103.19,Home,200,1,3
CUST-00872,46,Female,155451.79,Married,PhD,Service,Suburban,8106.19,23,406.22,Electronics,35,8,15
CUST-00873,20,Female,89210.14,Single,Bachelor,Technician,Urban,5697.48,33,206.03,Beauty,41,23,11
CUST-00874,25,Male,84969.57,Divorced,Bachelor,Technician,Urban,3190.16,21,,Home,1,9,12
CUST-00875,52,Female,72407.89,Married,,Service,Rural,1910.27,8,246.86,Home,309,0,6
CUST-00876,32,Female,61776.08,Married,Bachelor,Manager,Urban,9539.61,19,506.24,Beauty,6,15,3
CUST-00877,32,Female,73285.58,Married,PhD,Entrepreneur,Urban,5194.71,26,217.11,Fashion,86,14,13
CUST-00878,52,Female,91068.84,Single,Master,Manager,Urban,4720.38,27,159.41,Groceries,56,9,20
CUST-00879,39,Female,31868.34,Single,High School,Service,Suburban,120.0,14,15.0,Beauty,152,7,5
CUST-00880,30,Male,27528.08,Married,Bachelor,Manager,Urban,3513.48,13,310.12,Fashion,87,6,5
CUST-00881,23,Female,89879.43,Single,Bachelor,Service,Urban,6072.0,40,164.67,Groceries,53,14,26
CUST-00882,34,Female,19644.02,Widowed,High School,Entrepreneur,Suburban,2311.2,5,537.34,Groceries,129,2,4
CUST-00883,27,Male,95785.28,Divorced,High School,Entrepreneur,Suburban,8746.93,26,362.58,Beauty,24,15,13
CUST-00884,26,Male,53637.15,Single,Bachelor,Retired,Suburban,4297.13,28,161.14,Home,34,14,12
CUST-00885,48,Female,107145.37,Married,Master,Entrepreneur,Suburban,4333.35,21,231.93,Home,65,5,17
CUST-00886,35,Female,50482.72,Single,High School,Manager,Urban,6085.17,22,312.82,Groceries,11,10,10
CUST-00887,38,Male,99002.42,Widowed,High School,Retired,Suburban,5714.4,28,196.22,Sports,96,17,12
CUST-00888,62,Male,175120.24,Married,Bachelor,Professional,Urban,12992.66,45,256.8,Electronics,1,27,18
CUST-00889,46,Female,128927.69,Single,Master,Entrepreneur,Rural,12636.51,50,257.45,Beauty,16,29,23
CUST-00890,26,Female,54558.68,Widowed,High School,Service,Rural,1194.31,17,53.54,Groceries,133,7,8
CUST-00891,42,Male,86148.5,Divorced,Bachelor,Student,Rural,4950.23,20,238.55,Home,85,9,12
CUST-00892,21,Male,126216.09,Single,Bachelor,Service,Urban,7246.43,38,201.1,Books,36,29,11
CUST-00893,20,Female,47012.59,Married,Bachelor,Professional,Urban,2574.67,21,119.19,Home,104,10,13
CUST-00894,45,Female,129550.49,Single,Bachelor,Professional,Urban,11219.86,37,303.55,Electronics,22,22,17
CUST-00895,54,Male,49643.74,Widowed,Bachelor,Professional,Urban,1402.02,7,208.11,Home,276,2,4
CUST-00896,29,Male,111096.09,Single,Bachelor,Retired,Urban,5110.93,42,111.4,Fashion,44,32,11
CUST-00897,41,Female,54800.7,Divorced,Bachelor,Service,Rural,5914.46,17,378.94,Home,98,9,9
CUST-00898,32,Female,83845.19,Married,High School,Manager,Rural,2907.43,27,89.48,Groceries,132,14,15
CUST-00899,35,Female,99350.5,Married,High School,Manager,Urban,3485.66,38,105.76,Groceries,64,25,15
CUST-00900,25,Female,58867.88,Married,High School,Service,Suburban,2520.65,13,217.6,Beauty,111,5,10
CUST-00901,37,Female,96060.86,Single,High School,Entrepreneur,Urban,4358.49,24,189.77,Sports,86,15,10
CUST-00902,19,Male,33134.77,Married,Master,Retired,Urban,6130.32,27,226.46,Home,105,18,8
CUST-00903,48,Male,168258.82,Married,Bachelor,Manager,Suburban,12118.39,44,270.33,Fashion,16,16,28
CUST-00904,33,Female,42971.4,Married,High School,Technician,Urban,1668.09,8,208.57,Sports,88,3,3
CUST-00905,28,Female,145086.37,Single,High School,Retired,Suburban,5768.86,33,157.44,Beauty,1,23,10
CUST-00906,34,Female,45851.37,Single,Master,Entrepreneur,Urban,1893.22,10,210.67,Sports,90,4,8
CUST-00907,41,Female,55244.66,Married,High School,Retired,Suburban,1388.8,5,314.31,Fashion,167,2,2
CUST-00908,54,Female,115744.07,Married,Bachelor,Retired,Urban,13413.93,37,345.72,Beauty,28,15,21
CUST-00909,30,Female,77836.85,Married,Bachelor,Manager,Urban,4089.16,34,134.73,Groceries,69,13,21
CUST-00910,33,Male,54301.75,Single,Bachelor,Student,Urban,4978.88,18,257.66,Fashion,42,8,10
CUST-00911,46,Male,74703.9,Divorced,Bachelor,Professional,Suburban,1803.12,6,310.39,Groceries,246,2,5
CUST-00912,30,Male,104640.32,Divorced,High School,Student,Urban,7821.59,20,434.64,Beauty,31,20,0
CUST-00913,37,Male,103786.91,Single,Bachelor,Professional,Urban,6806.46,32,195.68,Electronics,1,28,6
CUST-00914,33,Male,82439.14,Single,High School,Manager,Urban,7947.52,35,243.5,Electronics,33,24,9
CUST-00915,29,Male,101749.08,Married,Bachelor,Manager,Rural,6152.31,27,201.96,Beauty,33,19,7
CUST-00916,31,Male,107580.79,Married,Master,Professional,Suburban,3100.04,27,130.01,Books,45,26,0
CUST-00917,37,Male,117202.52,Married,Master,Technician,Urban,7479.66,41,219.57,Electronics,46,17,23
CUST-00918,40,Male,154531.98,Single,Master,Professional,Suburban,9807.27,31,286.87,Electronics,34,15,18
CUST-00919,50,Female,74238.44,Single,Bachelor,Service,Urban,4827.98,31,186.63,Home,119,16,16
CUST-00920,25,Male,35993.2,Married,Bachelor,Manager,Rural,2598.72,14,180.52,Beauty,264,3,11
CUST-00921,39,Female,123991.56,Widowed,Bachelor,Professional,Urban,8886.01,28,341.44,Fashion,33,14,13
CUST-00922,64,Female,69824.48,Married,Bachelor,Student,Urban,2246.86,5,438.54,Fashion,352,2,5
CUST-00923,37,Female,33808.93,Married,High School,Retired,Urban,1220.76,9,126.54,Beauty,108,4,4
CUST-00924,29,Non-binary,47575.99,Married,Bachelor,Entrepreneur,Suburban,2164.27,13,140.58,Groceries,1,4,10
CUST-00925,46,Female,153021.59,Divorced,,Service,Suburban,3940.54,66,67.82,Fashion,24,25,39
CUST-00926,43,Female,84179.7,Married,Bachelor,Student,Urban,4949.11,33,121.23,Sports,38,16,19
CUST-00927,37,Male,136743.4,Single,Bachelor,Entrepreneur,Rural,9587.32,43,235.65,Fashion,25,14,27
CUST-00928,26,Female,123183.94,Single,Master,Service,Rural,7209.26,31,249.39,Fashion,27,18,13
CUST-00929,18,Female,60098.15,Single,Bachelor,Professional,Urban,1764.87,10,162.26,Groceries,186,5,5
CUST-00930,32,Female,78298.75,Widowed,High School,Technician,Urban,1145.51,9,131.67,Books,294,0,11
CUST-00931,40,Female,52967.32,Married,Bachelor,Retired,Suburban,4619.73,35,144.26,Sports,1,20,13
CUST-00932,33,Female,96775.96,Married,High School,Entrepreneur,Urban,3592.48,26,96.89,Groceries,31,12,12
CUST-00933,36,Male,91175.44,Married,Master,Entrepreneur,Urban,4188.2,33,111.85,Fashion,160,20,11
CUST-00934,61,Male,33847.58,Single,Bachelor,Manager,Urban,1606.21,1,1500.0,Fashion,365,0,3
CUST-00935,27,Female,64052.68,Married,Master,Entrepreneur,Rural,474.53,7,69.38,Fashion,200,3,5
CUST-00936,43,Female,66293.43,Married,Bachelor,Technician,Urban,6670.04,18,380.09,Groceries,63,8,12
CUST-00937,28,Male,65376.43,Single,High School,Entrepreneur,Rural,5563.45,35,178.55,Books,38,28,7
CUST-00938,37,Male,124619.44,Married,Master,Retired,Suburban,8695.93,49,157.7,Beauty,33,22,29
CUST-00939,41,Female,90978.56,Single,Master,Retired,Rural,3644.8,36,106.01,Beauty,38,27,7
CUST-00940,31,Female,155359.23,Widowed,High School,Service,Urban,9274.5,42,220.46,Home,23,16,26
CUST-00941,32,Male,84127.83,Married,Bachelor,Service,Urban,4381.82,27,161.33,Groceries,68,19,7
CUST-00942,41,Male,62421.9,Married,Bachelor,Manager,Rural,555.92,10,62.16,Fashion,350,2,10
CUST-00943,39,Male,119895.89,Married,High School,Professional,Suburban,10948.21,37,310.23,Beauty,38,18,19
CUST-00944,38,Male,94347.91,Married,Bachelor,Entrepreneur,Urban,6025.01,33,153.77,Fashion,21,15,20
CUST-00945,21,Male,120180.43,Married,Master,Professional,Urban,4625.19,31,,Groceries,99,15,15
CUST-00946,24,Female,113137.19,Single,Master,Manager,Urban,6818.44,9,773.68,Sports,105,5,2
CUST-00947,43,Male,50400.7,Single,Bachelor,Technician,Suburban,2170.34,3,687.88,Home,223,1,1
CUST-00948,37,Male,103878.95,Married,High School,Entrepreneur,Suburban,8172.58,35,240.09,Beauty,54,35,2
CUST-00949,18,Female,85595.89,Married,Bachelor,Professional,Urban,7699.33,24,356.26,Beauty,40,18,6
CUST-00950,38,Male,48396.01,Married,Master,Technician,Suburban,4146.25,11,406.67,Fashion,114,6,7
CUST-00951,27,Male,62395.02,Married,Bachelor,Service,Urban,2610.6,16,159.61,Groceries,63,6,12
CUST-00952,28,Male,55983.81,Divorced,High School,Entrepreneur,Suburban,5581.52,27,212.49,Fashion,172,15,14
CUST-00953,40,Female,52037.37,Married,Master,Professional,Urban,4673.62,23,178.23,Fashion,64,12,11
CUST-00954,37,Male,121480.1,Divorced,Bachelor,Entrepreneur,Suburban,9647.89,46,216.75,Beauty,56,26,19
CUST-00955,37,Female,120778.6,Married,High School,Retired,Urban,5043.92,36,141.37,Beauty,65,23,14
CUST-00956,32,Female,87441.61,Widowed,High School,Entrepreneur,Rural,6749.04,34,178.36,Fashion,36,29,5
CUST-00957,40,Male,48648.64,Divorced,Master,Manager,Suburban,1212.64,1,1271.85,Books,339,0,0
CUST-00958,32,Male,46222.26,Married,Master,Professional,Rural,2333.7,23,92.0,Beauty,86,12,12
CUST-00959,32,Male,35980.87,Divorced,Master,Service,Urban,1969.35,21,81.47,Fashion,74,7,12
CUST-00960,36,Male,22819.53,Married,High School,Student,Suburban,2596.53,8,307.29,,136,3,3
CUST-00961,33,Female,51310.24,Single,Master,Entrepreneur,Urban,1441.54,23,54.5,Fashion,124,8,13
CUST-00962,43,Female,71143.96,Single,High School,Student,Urban,5239.13,22,206.68,Sports,24,12,12
CUST-00963,24,Male,136837.6,Married,Master,Professional,Urban,10649.4,38,339.74,Beauty,7,15,24
CUST-00964,40,Male,110743.75,Married,Bachelor,Technician,Urban,8502.69,25,357.09,Home,63,12,12
CUST-00965,35,Male,75293.14,Single,High School,Student,Urban,3734.4,14,245.43,Electronics,35,10,2
CUST-00966,21,Male,36732.0,Married,Bachelor,Student,Urban,1515.65,2,708.21,Fashion,178,1,1
CUST-00967,36,Female,90607.31,Single,Bachelor,Manager,Urban,5193.23,35,140.57,Fashion,25,24,9
CUST-00968,51,Female,139346.95,Married,Master,Technician,Suburban,6065.77,30,176.62,Electronics,28,12,19
CUST-00969,18,Male,22175.08,Single,Master,Entrepreneur,Urban,1728.66,19,111.59,,95,7,12
CUST-00970,36,Female,102854.16,Single,Bachelor,Manager,Urban,4119.38,11,358.31,Fashion,61,3,7
CUST-00971,46,Female,87353.18,Married,Bachelor,Service,Urban,3391.84,16,214.46,Home,78,7,8
CUST-00972,45,Female,179819.67,Single,Bachelor,Technician,Urban,7047.46,34,245.71,Beauty,1,15,19
CUST-00973,55,Female,98998.15,Single,Bachelor,Service,Suburban,6991.09,41,160.43,Electronics,32,20,20
CUST-00974,23,Male,110089.42,Married,High School,Entrepreneur,Urban,6296.94,34,145.63,Beauty,4,21,13
CUST-00975,35,Female,107588.01,Single,Bachelor,Technician,Suburban,5301.41,26,235.63,Groceries,45,15,10
CUST-00976,22,Female,47402.17,Divorced,Bachelor,Student,Suburban,1751.58,15,123.61,Sports,59,4,11
CUST-00977,58,Female,83199.77,Married,Bachelor,Technician,Urban,5783.49,30,207.06,Sports,148,11,18
CUST-00978,57,Female,115544.89,Married,High School,Entrepreneur,Suburban,8194.16,37,284.13,Groceries,88,19,16
CUST-00979,18,Male,47363.43,Married,Bachelor,Technician,Suburban,1449.68,10,142.48,Groceries,97,5,6
CUST-00980,39,Female,93285.41,Widowed,High School,Technician,Suburban,5789.02,14,338.13,Fashion,49,9,5
CUST-00981,35,Male,112275.97,Divorced,Master,Technician,Rural,4625.15,37,134.77,Books,20,29,8
CUST-00982,39,Male,50545.48,Married,High School,Entrepreneur,Suburban,1153.79,8,145.9,Home,299,1,8
CUST-00983,44,Male,35232.44,Married,High School,Technician,Suburban,1407.15,11,130.53,Groceries,234,4,8
CUST-00984,26,Female,104542.55,Single,Master,Entrepreneur,Rural,4150.23,37,93.22,Fashion,25,21,15
CUST-00985,43,Male,154249.15,Single,Bachelor,Service,Suburban,13051.73,36,345.42,Beauty,17,21,13
CUST-00986,32,Female,86140.24,Married,Bachelor,Professional,Suburban,8296.13,37,226.31,Books,55,23,15
CUST-00987,40,Female,86588.92,Married,High School,Professional,Rural,6023.36,29,206.19,Fashion,104,13,15
CUST-00988,54,Female,204853.45,Married,Bachelor,Service,Urban,11046.44,33,355.3,Fashion,37,17,18
CUST-00989,42,Female,73650.39,Married,Master,Entrepreneur,Suburban,4607.59,28,177.07,Groceries,106,15,11
CUST-00990,65,Male,42736.8,Married,Bachelor,Technician,Suburban,1279.17,4,372.72,Groceries,365,1,4
CUST-00991,23,Female,44321.17,Divorced,Bachelor,Retired,Urban,3292.81,10,363.02,Fashion,146,4,5
CUST-00992,35,Female,99135.3,Single,Bachelor,Technician,Urban,1395.57,10,126.79,Groceries,279,1,10
CUST-00993,34,Female,78430.7,Married,Bachelor,Manager,Urban,1543.37,2,822.42,Books,165,1,1
CUST-00994,44,Male,60676.57,Single,High School,Entrepreneur,Urban,2686.89,19,154.3,Groceries,58,9,11
CUST-00995,30,Female,107501.8,Single,Master,Student,Urban,4482.12,29,130.84,Fashion,34,27,2
CUST-00996,20,Non-binary,83621.91,Single,High School,Service,Urban,4630.89,20,237.86,,31,11,10
CUST-00997,18,Male,46050.92,Single,Master,Service,Suburban,766.01,11,68.73,Beauty,98,5,7
CUST-00998,55,Female,89810.98,Married,Bachelor,Service,Suburban,8751.74,32,339.3,Beauty,17,13,21
CUST-00999,30,Female,108741.78,Married,Bachelor,Retired,Rural,5707.8,32,173.81,Books,59,25,5
CUST-01000,37,Female,81315.05,Single,Bachelor,Manager,Urban,5030.04,12,372.66,Groceries,12,6,7
CUST-01001,49,Male,149376.84,Single,High School,Retired,Urban,9830.5,35,212.19,Electronics,18,13,20
CUST-01002,47,Male,80991.9,Divorced,Bachelor,Student,Urban,4303.6,36,127.83,Fashion,65,15,21
CUST-01003,47,Female,161519.27,Married,Bachelor,Retired,Rural,10493.02,42,227.9,Electronics,64,14,29
CUST-01004,43,Female,145252.73,Married,High School,Service,Rural,7396.07,37,233.32,Home,1,13,22
CUST-01005,26,Male,35288.3,Single,High School,Service,Suburban,1673.67,19,70.11,Fashion,52,5,12
CUST-01006,38,Female,76058.45,Married,High School,Professional,Suburban,2722.14,21,131.91,Sports,29,11,10
CUST-01007,43,Female,,Single,Bachelor,Manager,Suburban,7354.23,41,158.48,Beauty,29,30,13
CUST-01008,43,Male,87949.97,Married,Master,Retired,Rural,3329.75,27,142.96,Groceries,71,10,19
CUST-01009,49,Female,25306.78,Married,Bachelor,Professional,Urban,1610.39,3,454.94,Books,89,1,2
CUST-01010,37,Male,64317.13,Divorced,Bachelor,Manager,Suburban,3580.8,23,153.33,Fashion,93,14,11
CUST-01011,24,Female,45907.32,Married,Bachelor,Retired,Suburban,1954.85,22,94.01,Beauty,223,10,14
CUST-01012,21,Male,48002.05,Married,Bachelor,Technician,Urban,1246.49,5,215.73,,105,1,5
CUST-01013,29,Male,89801.61,Married,Master,Student,Urban,5667.04,26,249.39,Groceries,151,11,17
CUST-01014,20,Male,50794.97,Single,High School,Retired,Urban,7518.97,47,155.03,Beauty,50,44,3
CUST-01015,41,Female,85694.34,Married,Bachelor,Professional,Urban,4538.56,12,418.96,Fashion,16,7,3
CUST-01016,41,Male,98393.59,Single,Bachelor,Entrepreneur,Urban,11261.93,31,279.56,Beauty,38,11,21
CUST-01017,34,Female,39523.22,Divorced,Bachelor,Manager,Suburban,2820.87,14,219.77,Beauty,78,4,11
CUST-01018,59,Male,58487.6,Single,Bachelor,Service,Urban,1145.5,11,92.71,Fashion,43,2,7
CUST-01019,45,Male,147588.31,Married,Bachelor,Technician,Suburban,6643.25,40,184.17,Electronics,50,21,20
CUST-01020,25,Non-binary,77172.39,Married,High School,Entrepreneur,Suburban,4898.21,30,130.44,Home,1,15,15
