Customer_ID,Assigned_Segment,Cluster
CUST-02274,Budget Shoppers,2
CUST-02275,Premium Loyalists,3
CUST-02276,Premium Loyalists,3
CUST-02277,Budget Shoppers,2
CUST-02278,Occasional Buyers,1
CUST-02279,Occasional Buyers,1
CUST-02280,Budget Shoppers,2
CUST-02281,Occasional Buyers,1
CUST-02282,Occasional Buyers,1
CUST-02283,Budget Shoppers,2
CUST-02284,Budget Shoppers,2
CUST-02285,Occasional Buyers,1
CUST-02286,Premium Loyalists,3
CUST-02287,Occasional Buyers,1
CUST-02288,Budget Shoppers,2
CUST-02289,Occasional Buyers,1
CUST-02290,Occasional Buyers,1
CUST-02291,Occasional Buyers,1
CUST-02292,Budget Shoppers,2
CUST-02293,Budget Shoppers,2
CUST-02294,Occasional Buyers,1
CUST-02295,Premium Loyalists,3
CUST-02296,Premium Loyalists,3
CUST-02297,At-Risk Customers,0
CUST-02298,Premium Loyalists,3
CUST-02299,Premium Loyalists,3
CUST-02300,Budget Shoppers,2
CUST-02301,Occasional Buyers,1
CUST-02302,Budget Shoppers,2
CUST-02303,Occasional Buyers,1
CUST-02304,Budget Shoppers,2
CUST-02305,Occasional Buyers,1
CUST-02306,Occasional Buyers,1
CUST-02307,Occasional Buyers,1
CUST-02308,Occasional Buyers,1
CUST-02309,Budget Shoppers,2
CUST-02310,Premium Loyalists,3
CUST-02311,Occasional Buyers,1
CUST-02312,Premium Loyalists,3
CUST-02313,Occasional Buyers,1
CUST-02314,Occasional Buyers,1
CUST-02315,Occasional Buyers,1
CUST-02316,Occasional Buyers,1
CUST-02317,Premium Loyalists,3
CUST-02318,Budget Shoppers,2
CUST-02319,Budget Shoppers,2
CUST-02320,Premium Loyalists,3
CUST-02321,Premium Loyalists,3
CUST-02322,Premium Loyalists,3
CUST-02323,Occasional Buyers,1
CUST-02324,Premium Loyalists,3
CUST-02325,Occasional Buyers,1
CUST-02326,Occasional Buyers,1
CUST-02327,Occasional Buyers,1
CUST-02328,Occasional Buyers,1
CUST-02329,Budget Shoppers,2
CUST-02330,Budget Shoppers,2
CUST-02331,Budget Shoppers,2
CUST-02332,Occasional Buyers,1
CUST-02333,Budget Shoppers,2
CUST-02334,Premium Loyalists,3
CUST-02335,Occasional Buyers,1
CUST-02336,Budget Shoppers,2
CUST-02337,Occasional Buyers,1
CUST-02338,Occasional Buyers,1
CUST-02339,Budget Shoppers,2
CUST-02340,Premium Loyalists,3
CUST-02341,Premium Loyalists,3
CUST-02342,Premium Loyalists,3
CUST-02343,Budget Shoppers,2
CUST-02344,Occasional Buyers,1
CUST-02345,Budget Shoppers,2
CUST-02346,Premium Loyalists,3
CUST-02347,Occasional Buyers,1
CUST-02348,Budget Shoppers,2
CUST-02349,Premium Loyalists,3
CUST-02350,Premium Loyalists,3
CUST-02351,Premium Loyalists,3
CUST-02352,Occasional Buyers,1
CUST-02353,Occasional Buyers,1
CUST-02354,Budget Shoppers,2
CUST-02355,Budget Shoppers,2
CUST-02356,Budget Shoppers,2
CUST-02357,Budget Shoppers,2
CUST-02358,Occasional Buyers,1
CUST-02359,Occasional Buyers,1
CUST-02360,Premium Loyalists,3
CUST-02361,At-Risk Customers,0
CUST-02362,Premium Loyalists,3
CUST-02363,Occasional Buyers,1
CUST-02364,Occasional Buyers,1
CUST-02365,Budget Shoppers,2
CUST-02366,Occasional Buyers,1
CUST-02367,Budget Shoppers,2
CUST-02368,Budget Shoppers,2
CUST-02369,Occasional Buyers,1
CUST-02370,Budget Shoppers,2
CUST-02371,Budget Shoppers,2
CUST-02372,Budget Shoppers,2
CUST-02373,Occasional Buyers,1
CUST-02374,Budget Shoppers,2
CUST-02375,Occasional Buyers,1
CUST-02376,Premium Loyalists,3
CUST-02377,Occasional Buyers,1
CUST-02378,Budget Shoppers,2
CUST-02379,Premium Loyalists,3
CUST-02380,Budget Shoppers,2
CUST-02381,Budget Shoppers,2
CUST-02382,Budget Shoppers,2
CUST-02383,Occasional Buyers,1
CUST-02384,Premium Loyalists,3
CUST-02385,Premium Loyalists,3
CUST-02386,Budget Shoppers,2
CUST-02387,Premium Loyalists,3
CUST-02388,Premium Loyalists,3
CUST-02389,At-Risk Customers,0
CUST-02390,Premium Loyalists,3
CUST-02391,Occasional Buyers,1
CUST-02392,Budget Shoppers,2
CUST-02393,Occasional Buyers,1
CUST-02394,Premium Loyalists,3
CUST-02395,Budget Shoppers,2
CUST-02396,Occasional Buyers,1
CUST-02397,Occasional Buyers,1
CUST-02398,Occasional Buyers,1
CUST-02399,Premium Loyalists,3
CUST-02400,Budget Shoppers,2
CUST-02401,Occasional Buyers,1
CUST-02402,Budget Shoppers,2
CUST-02403,Budget Shoppers,2
CUST-02404,Occasional Buyers,1
CUST-02405,Budget Shoppers,2
CUST-02406,Occasional Buyers,1
CUST-02407,Budget Shoppers,2
CUST-02408,Occasional Buyers,1
CUST-02409,Occasional Buyers,1
CUST-02410,Occasional Buyers,1
CUST-02411,Budget Shoppers,2
CUST-02412,Occasional Buyers,1
CUST-02413,Occasional Buyers,1
CUST-02414,Budget Shoppers,2
CUST-02415,Budget Shoppers,2
CUST-02416,Premium Loyalists,3
CUST-02417,Occasional Buyers,1
CUST-02418,Budget Shoppers,2
CUST-02419,Premium Loyalists,3
CUST-02420,Occasional Buyers,1
CUST-02421,Premium Loyalists,3
CUST-02422,Occasional Buyers,1
CUST-02423,Budget Shoppers,2
CUST-02424,Premium Loyalists,3
CUST-02425,Occasional Buyers,1
CUST-02426,Budget Shoppers,2
CUST-02427,Premium Loyalists,3
CUST-02428,Budget Shoppers,2
CUST-02429,Budget Shoppers,2
CUST-02430,Budget Shoppers,2
CUST-02431,Budget Shoppers,2
CUST-02432,Budget Shoppers,2
CUST-02433,Budget Shoppers,2
CUST-02434,Occasional Buyers,1
CUST-02435,Budget Shoppers,2
CUST-02436,Occasional Buyers,1
CUST-02437,Budget Shoppers,2
CUST-02438,Budget Shoppers,2
CUST-02439,Occasional Buyers,1
CUST-02440,Budget Shoppers,2
CUST-02441,Premium Loyalists,3
CUST-02442,Premium Loyalists,3
CUST-02443,Occasional Buyers,1
CUST-02444,At-Risk Customers,0
CUST-02445,Budget Shoppers,2
CUST-02446,Budget Shoppers,2
CUST-02447,Premium Loyalists,3
CUST-02448,At-Risk Customers,0
CUST-02449,Budget Shoppers,2
CUST-02450,Budget Shoppers,2
CUST-02451,Budget Shoppers,2
CUST-02452,Budget Shoppers,2
CUST-02453,Budget Shoppers,2
CUST-02454,Budget Shoppers,2
CUST-02455,Occasional Buyers,1
CUST-02456,Budget Shoppers,2
CUST-02457,Budget Shoppers,2
CUST-02458,Premium Loyalists,3
CUST-02459,Occasional Buyers,1
CUST-02460,Budget Shoppers,2
CUST-02461,Occasional Buyers,1
CUST-02462,Budget Shoppers,2
CUST-02463,Premium Loyalists,3
CUST-02464,Budget Shoppers,2
CUST-02465,Occasional Buyers,1
CUST-02466,Budget Shoppers,2
CUST-02467,Budget Shoppers,2
CUST-02468,Budget Shoppers,2
CUST-02469,Budget Shoppers,2
CUST-02470,Occasional Buyers,1
CUST-02471,Occasional Buyers,1
CUST-02472,Premium Loyalists,3
CUST-02473,Budget Shoppers,2
CUST-02474,Budget Shoppers,2
CUST-02475,Occasional Buyers,1
CUST-02476,Premium Loyalists,3
CUST-02477,Premium Loyalists,3
CUST-02478,Occasional Buyers,1
CUST-02479,Occasional Buyers,1
CUST-02480,Occasional Buyers,1
CUST-02481,Budget Shoppers,2
CUST-02482,Occasional Buyers,1
CUST-02483,Premium Loyalists,3
CUST-02484,Occasional Buyers,1
CUST-02485,Budget Shoppers,2
CUST-02486,Occasional Buyers,1
CUST-02487,Budget Shoppers,2
CUST-02488,Budget Shoppers,2
CUST-02489,Premium Loyalists,3
CUST-02490,Budget Shoppers,2
CUST-02491,Occasional Buyers,1
CUST-02492,Occasional Buyers,1
CUST-02493,Premium Loyalists,3
CUST-02494,Occasional Buyers,1
CUST-02495,Occasional Buyers,1
CUST-02496,Budget Shoppers,2
CUST-02497,Budget Shoppers,2
CUST-02498,Occasional Buyers,1
CUST-02499,Budget Shoppers,2
CUST-02500,At-Risk Customers,0
CUST-02501,Premium Loyalists,3
CUST-02502,Budget Shoppers,2
CUST-02503,Occasional Buyers,1
CUST-02504,At-Risk Customers,0
CUST-02505,Occasional Buyers,1
CUST-02506,Premium Loyalists,3
CUST-02507,Occasional Buyers,1
CUST-02508,Premium Loyalists,3
CUST-02509,Occasional Buyers,1
CUST-02510,Budget Shoppers,2
CUST-02511,Occasional Buyers,1
CUST-02512,Occasional Buyers,1
CUST-02513,Premium Loyalists,3
CUST-02514,Occasional Buyers,1
CUST-02515,Occasional Buyers,1
CUST-02516,Budget Shoppers,2
CUST-02517,Premium Loyalists,3
CUST-02518,At-Risk Customers,0
CUST-02519,Budget Shoppers,2
CUST-02520,Occasional Buyers,1
CUST-02521,Premium Loyalists,3
CUST-02522,Budget Shoppers,2
CUST-02523,Budget Shoppers,2
CUST-02524,Budget Shoppers,2
CUST-02525,Occasional Buyers,1
CUST-02526,Premium Loyalists,3
CUST-02527,Occasional Buyers,1
CUST-02528,Premium Loyalists,3
CUST-02529,Budget Shoppers,2
CUST-02530,Budget Shoppers,2
CUST-02531,Budget Shoppers,2
CUST-02532,Budget Shoppers,2
CUST-02533,Budget Shoppers,2
CUST-02534,Premium Loyalists,3
CUST-02535,Occasional Buyers,1
CUST-02536,Budget Shoppers,2
CUST-02537,Budget Shoppers,2
CUST-02538,Occasional Buyers,1
CUST-02539,Premium Loyalists,3
CUST-02540,Budget Shoppers,2
CUST-02541,Budget Shoppers,2
CUST-02542,Occasional Buyers,1
CUST-02543,Occasional Buyers,1
CUST-02544,Occasional Buyers,1
CUST-02545,Budget Shoppers,2
CUST-02546,Occasional Buyers,1
CUST-02547,Occasional Buyers,1
CUST-02548,Premium Loyalists,3
CUST-02549,Occasional Buyers,1
CUST-02550,Occasional Buyers,1
CUST-02551,Budget Shoppers,2
CUST-02552,Occasional Buyers,1
CUST-02553,Budget Shoppers,2
CUST-02554,Occasional Buyers,1
CUST-02555,Occasional Buyers,1
CUST-02556,Budget Shoppers,2
CUST-02557,Premium Loyalists,3
CUST-02558,Occasional Buyers,1
CUST-02559,Occasional Buyers,1
CUST-02560,Premium Loyalists,3
CUST-02561,Budget Shoppers,2
CUST-02562,Budget Shoppers,2
CUST-02563,Budget Shoppers,2
CUST-02564,Budget Shoppers,2
CUST-02565,Budget Shoppers,2
CUST-02566,Occasional Buyers,1
CUST-02567,Premium Loyalists,3
CUST-02568,Occasional Buyers,1
CUST-02569,Budget Shoppers,2
CUST-02570,Occasional Buyers,1
CUST-02571,Premium Loyalists,3
CUST-02572,Budget Shoppers,2
CUST-02573,Budget Shoppers,2
CUST-02574,Budget Shoppers,2
CUST-02575,Budget Shoppers,2
CUST-02576,Budget Shoppers,2
CUST-02577,Budget Shoppers,2
CUST-02578,Premium Loyalists,3
CUST-02579,Premium Loyalists,3
CUST-02580,Premium Loyalists,3
CUST-02581,Premium Loyalists,3
CUST-02582,Budget Shoppers,2
CUST-02583,Premium Loyalists,3
CUST-02584,Occasional Buyers,1
CUST-02585,Premium Loyalists,3
CUST-02586,Occasional Buyers,1
CUST-02587,Occasional Buyers,1
CUST-02588,Premium Loyalists,3
CUST-02589,Occasional Buyers,1
CUST-02590,Occasional Buyers,1
CUST-02591,At-Risk Customers,0
CUST-02592,Occasional Buyers,1
CUST-02593,Budget Shoppers,2
CUST-02594,Premium Loyalists,3
CUST-02595,Occasional Buyers,1
CUST-02596,Occasional Buyers,1
CUST-02597,Premium Loyalists,3
CUST-02598,Occasional Buyers,1
CUST-02599,Occasional Buyers,1
CUST-02600,Occasional Buyers,1
CUST-02601,Occasional Buyers,1
CUST-02602,Budget Shoppers,2
CUST-02603,Occasional Buyers,1
CUST-02604,Budget Shoppers,2
CUST-02605,Premium Loyalists,3
CUST-02606,Premium Loyalists,3
CUST-02607,Budget Shoppers,2
CUST-02608,Occasional Buyers,1
CUST-02609,Budget Shoppers,2
CUST-02610,Occasional Buyers,1
CUST-02611,Occasional Buyers,1
CUST-02612,Budget Shoppers,2
CUST-02613,Budget Shoppers,2
CUST-02614,Budget Shoppers,2
CUST-02615,Occasional Buyers,1
CUST-02616,Budget Shoppers,2
CUST-02617,Occasional Buyers,1
CUST-02618,At-Risk Customers,0
CUST-02619,Budget Shoppers,2
CUST-02620,Occasional Buyers,1
CUST-02621,Occasional Buyers,1
CUST-02622,Occasional Buyers,1
CUST-02623,Occasional Buyers,1
CUST-02624,Occasional Buyers,1
CUST-02625,Budget Shoppers,2
CUST-02626,Occasional Buyers,1
CUST-02627,Budget Shoppers,2
CUST-02628,Occasional Buyers,1
CUST-02629,Occasional Buyers,1
CUST-02630,Occasional Buyers,1
CUST-02631,Occasional Buyers,1
CUST-02632,Budget Shoppers,2
CUST-02633,Occasional Buyers,1
CUST-02634,Budget Shoppers,2
CUST-02635,Budget Shoppers,2
CUST-02636,Occasional Buyers,1
CUST-02637,Occasional Buyers,1
CUST-02638,Occasional Buyers,1
CUST-02639,At-Risk Customers,0
CUST-02640,Occasional Buyers,1
CUST-02641,Budget Shoppers,2
CUST-02642,At-Risk Customers,0
CUST-02643,Budget Shoppers,2
CUST-02644,Occasional Buyers,1
CUST-02645,Occasional Buyers,1
CUST-02646,Occasional Buyers,1
CUST-02647,Budget Shoppers,2
CUST-02648,Budget Shoppers,2
CUST-02649,Budget Shoppers,2
CUST-02650,Budget Shoppers,2
CUST-02651,Occasional Buyers,1
CUST-02652,Occasional Buyers,1
CUST-02653,Budget Shoppers,2
CUST-02654,Budget Shoppers,2
CUST-02655,Occasional Buyers,1
CUST-02656,Occasional Buyers,1
CUST-02657,Occasional Buyers,1
CUST-02658,Budget Shoppers,2
CUST-02659,Premium Loyalists,3
CUST-02660,Occasional Buyers,1
CUST-02661,Budget Shoppers,2
CUST-02662,Occasional Buyers,1
CUST-02663,Occasional Buyers,1
CUST-02664,Budget Shoppers,2
CUST-02665,Budget Shoppers,2
CUST-02666,Budget Shoppers,2
CUST-02667,Occasional Buyers,1
CUST-02668,Premium Loyalists,3
CUST-02669,Budget Shoppers,2
CUST-02670,Occasional Buyers,1
CUST-02671,Budget Shoppers,2
CUST-02672,Occasional Buyers,1
CUST-02673,Occasional Buyers,1
CUST-02674,Occasional Buyers,1
CUST-02675,Budget Shoppers,2
CUST-02676,Budget Shoppers,2
CUST-02677,Occasional Buyers,1
CUST-02678,At-Risk Customers,0
CUST-02679,Budget Shoppers,2
CUST-02680,Occasional Buyers,1
CUST-02681,At-Risk Customers,0
CUST-02682,Occasional Buyers,1
CUST-02683,Premium Loyalists,3
CUST-02684,Occasional Buyers,1
CUST-02685,Occasional Buyers,1
CUST-02686,Budget Shoppers,2
CUST-02687,Occasional Buyers,1
CUST-02688,Budget Shoppers,2
CUST-02689,Occasional Buyers,1
CUST-02690,Budget Shoppers,2
CUST-02691,Occasional Buyers,1
CUST-02692,Occasional Buyers,1
CUST-02693,Occasional Buyers,1
CUST-02694,Occasional Buyers,1
CUST-02695,Occasional Buyers,1
CUST-02696,Premium Loyalists,3
CUST-02697,Budget Shoppers,2
CUST-02698,Premium Loyalists,3
CUST-02699,Occasional Buyers,1
CUST-02700,Occasional Buyers,1
CUST-02701,Budget Shoppers,2
CUST-02702,Budget Shoppers,2
CUST-02703,Occasional Buyers,1
CUST-02704,At-Risk Customers,0
CUST-02705,At-Risk Customers,0
CUST-02706,Occasional Buyers,1
CUST-02707,Occasional Buyers,1
CUST-02708,Occasional Buyers,1
CUST-02709,Premium Loyalists,3
CUST-02710,Budget Shoppers,2
CUST-02711,Premium Loyalists,3
CUST-02712,Occasional Buyers,1
CUST-02713,Occasional Buyers,1
CUST-02714,Premium Loyalists,3
CUST-02715,Occasional Buyers,1
CUST-02716,Occasional Buyers,1
CUST-02717,Budget Shoppers,2
CUST-02718,Occasional Buyers,1
CUST-02719,Occasional Buyers,1
CUST-02720,Occasional Buyers,1
CUST-02721,Budget Shoppers,2
CUST-02722,Budget Shoppers,2
CUST-02723,Occasional Buyers,1
CUST-02724,Occasional Buyers,1
CUST-02725,Premium Loyalists,3
CUST-02726,Budget Shoppers,2
CUST-02727,At-Risk Customers,0
CUST-02728,Premium Loyalists,3
CUST-02729,Occasional Buyers,1
CUST-02730,Occasional Buyers,1
CUST-02731,Premium Loyalists,3
CUST-02732,Occasional Buyers,1
CUST-02733,Budget Shoppers,2
CUST-02734,Occasional Buyers,1
CUST-02735,Occasional Buyers,1
CUST-02736,Occasional Buyers,1
CUST-02737,Occasional Buyers,1
CUST-02738,Budget Shoppers,2
CUST-02739,Budget Shoppers,2
CUST-02740,Budget Shoppers,2
CUST-02741,Premium Loyalists,3
CUST-02742,Budget Shoppers,2
CUST-02743,Premium Loyalists,3
CUST-02744,Budget Shoppers,2
CUST-02745,Occasional Buyers,1
CUST-02746,Budget Shoppers,2
CUST-02747,Occasional Buyers,1
CUST-02748,Occasional Buyers,1
CUST-02749,Budget Shoppers,2
CUST-02750,Premium Loyalists,3
CUST-02751,Occasional Buyers,1
CUST-02752,Budget Shoppers,2
CUST-02753,Budget Shoppers,2
CUST-02754,Premium Loyalists,3
CUST-02755,Premium Loyalists,3
CUST-02756,At-Risk Customers,0
CUST-02757,Occasional Buyers,1
CUST-02758,Budget Shoppers,2
CUST-02759,Budget Shoppers,2
CUST-02760,Budget Shoppers,2
CUST-02761,Budget Shoppers,2
CUST-02762,Occasional Buyers,1
CUST-02763,Premium Loyalists,3
CUST-02764,Occasional Buyers,1
CUST-02765,Premium Loyalists,3
CUST-02766,Occasional Buyers,1
CUST-02767,Occasional Buyers,1
CUST-02768,Budget Shoppers,2
CUST-02769,Budget Shoppers,2
CUST-02770,Occasional Buyers,1
CUST-02771,Premium Loyalists,3
CUST-02772,Budget Shoppers,2
CUST-02773,Occasional Buyers,1
CUST-02774,Premium Loyalists,3
CUST-02775,Budget Shoppers,2
CUST-02776,Occasional Buyers,1
CUST-02777,Budget Shoppers,2
CUST-02778,Budget Shoppers,2
CUST-02779,Occasional Buyers,1
CUST-02780,Premium Loyalists,3
CUST-02781,Premium Loyalists,3
CUST-02782,Premium Loyalists,3
CUST-02783,Budget Shoppers,2
CUST-02784,Occasional Buyers,1
CUST-02785,Occasional Buyers,1
CUST-02786,Budget Shoppers,2
CUST-02787,Budget Shoppers,2
CUST-02788,Budget Shoppers,2
CUST-02789,Occasional Buyers,1
CUST-02790,Occasional Buyers,1
CUST-02791,Budget Shoppers,2
CUST-02792,Premium Loyalists,3
CUST-02793,At-Risk Customers,0
CUST-02794,Premium Loyalists,3
CUST-02795,Budget Shoppers,2
CUST-02796,Budget Shoppers,2
CUST-02797,Budget Shoppers,2
CUST-02798,Occasional Buyers,1
CUST-02799,Budget Shoppers,2
CUST-02800,Budget Shoppers,2
CUST-02801,Premium Loyalists,3
CUST-02802,Budget Shoppers,2
CUST-02803,Premium Loyalists,3
CUST-02804,Budget Shoppers,2
CUST-02805,Premium Loyalists,3
CUST-02806,Occasional Buyers,1
CUST-02807,Occasional Buyers,1
CUST-02808,Budget Shoppers,2
CUST-02809,Occasional Buyers,1
CUST-02810,Premium Loyalists,3
CUST-02811,Premium Loyalists,3
CUST-02812,Occasional Buyers,1
CUST-02813,Budget Shoppers,2
CUST-02814,Premium Loyalists,3
CUST-02815,Premium Loyalists,3
CUST-02816,Budget Shoppers,2
CUST-02817,Occasional Buyers,1
CUST-02818,Budget Shoppers,2
CUST-02819,Occasional Buyers,1
CUST-02820,Occasional Buyers,1
CUST-02821,Occasional Buyers,1
CUST-02822,Budget Shoppers,2
CUST-02823,Premium Loyalists,3
CUST-02824,Occasional Buyers,1
CUST-02825,Premium Loyalists,3
CUST-02826,Budget Shoppers,2
CUST-02827,Occasional Buyers,1
CUST-02828,Occasional Buyers,1
CUST-02829,Budget Shoppers,2
CUST-02830,Budget Shoppers,2
CUST-02831,Occasional Buyers,1
CUST-02832,Occasional Buyers,1
CUST-02833,Occasional Buyers,1
CUST-02834,Budget Shoppers,2
CUST-02835,Budget Shoppers,2
CUST-02836,Budget Shoppers,2
CUST-02837,Budget Shoppers,2
CUST-02838,Occasional Buyers,1
CUST-02839,Budget Shoppers,2
CUST-02840,Premium Loyalists,3
CUST-02841,Budget Shoppers,2
CUST-02842,Budget Shoppers,2
CUST-02843,Occasional Buyers,1
CUST-02844,Occasional Buyers,1
CUST-02845,Occasional Buyers,1
CUST-02846,Budget Shoppers,2
CUST-02847,Budget Shoppers,2
CUST-02848,Premium Loyalists,3
CUST-02849,At-Risk Customers,0
CUST-02850,Occasional Buyers,1
CUST-02851,Occasional Buyers,1
CUST-02852,Occasional Buyers,1
CUST-02853,Budget Shoppers,2
CUST-02854,Occasional Buyers,1
CUST-02855,Budget Shoppers,2
CUST-02856,Occasional Buyers,1
CUST-02857,Budget Shoppers,2
CUST-02858,Occasional Buyers,1
CUST-02859,Budget Shoppers,2
CUST-02860,Occasional Buyers,1
CUST-02861,Occasional Buyers,1
CUST-02862,Budget Shoppers,2
CUST-02863,Occasional Buyers,1
CUST-02864,Premium Loyalists,3
CUST-02865,Occasional Buyers,1
CUST-02866,Premium Loyalists,3
CUST-02867,Occasional Buyers,1
CUST-02868,Budget Shoppers,2
CUST-02869,Occasional Buyers,1
CUST-02870,Premium Loyalists,3
CUST-02871,Budget Shoppers,2
CUST-02872,Occasional Buyers,1
CUST-02873,Premium Loyalists,3
CUST-02874,Occasional Buyers,1
CUST-02875,Premium Loyalists,3
CUST-02876,Occasional Buyers,1
CUST-02877,Occasional Buyers,1
CUST-02878,Occasional Buyers,1
CUST-02879,Occasional Buyers,1
CUST-02880,Premium Loyalists,3
CUST-02881,Premium Loyalists,3
CUST-02882,Premium Loyalists,3
CUST-02883,Occasional Buyers,1
CUST-02884,Occasional Buyers,1
CUST-02885,Budget Shoppers,2
CUST-02886,Occasional Buyers,1
CUST-02887,Premium Loyalists,3
CUST-02888,Occasional Buyers,1
CUST-02889,Premium Loyalists,3
CUST-02890,Premium Loyalists,3
CUST-02891,Premium Loyalists,3
CUST-02892,Occasional Buyers,1
CUST-02893,Budget Shoppers,2
CUST-02894,Budget Shoppers,2
CUST-02895,Occasional Buyers,1
CUST-02896,Premium Loyalists,3
CUST-02897,Occasional Buyers,1
CUST-02898,Occasional Buyers,1
CUST-02899,Budget Shoppers,2
CUST-02900,Occasional Buyers,1
CUST-02901,Occasional Buyers,1
CUST-02902,Occasional Buyers,1
CUST-02903,Premium Loyalists,3
CUST-02904,Occasional Buyers,1
CUST-02905,Occasional Buyers,1
CUST-02906,Budget Shoppers,2
CUST-02907,Occasional Buyers,1
CUST-02908,Premium Loyalists,3
CUST-02909,Occasional Buyers,1
CUST-02910,Budget Shoppers,2
CUST-02911,Budget Shoppers,2
CUST-02912,Premium Loyalists,3
CUST-02913,Budget Shoppers,2
CUST-02914,Budget Shoppers,2
CUST-02915,Occasional Buyers,1
CUST-02916,Premium Loyalists,3
CUST-02917,Occasional Buyers,1
CUST-02918,Occasional Buyers,1
CUST-02919,Premium Loyalists,3
CUST-02920,Budget Shoppers,2
CUST-02921,Premium Loyalists,3
CUST-02922,Premium Loyalists,3
CUST-02923,Premium Loyalists,3
CUST-02924,Occasional Buyers,1
CUST-02925,Premium Loyalists,3
CUST-02926,Budget Shoppers,2
CUST-02927,Budget Shoppers,2
CUST-02928,Budget Shoppers,2
CUST-02929,Occasional Buyers,1
CUST-02930,Budget Shoppers,2
CUST-02931,Budget Shoppers,2
CUST-02932,Budget Shoppers,2
CUST-02933,Budget Shoppers,2
CUST-02934,Occasional Buyers,1
CUST-02935,Budget Shoppers,2
CUST-02936,Budget Shoppers,2
CUST-02937,Occasional Buyers,1
CUST-02938,Premium Loyalists,3
CUST-02939,Occasional Buyers,1
CUST-02940,Premium Loyalists,3
CUST-02941,Occasional Buyers,1
CUST-02942,Occasional Buyers,1
CUST-02943,Budget Shoppers,2
CUST-02944,Premium Loyalists,3
CUST-02945,Occasional Buyers,1
CUST-02946,Budget Shoppers,2
CUST-02947,Occasional Buyers,1
CUST-02948,Budget Shoppers,2
CUST-02949,Occasional Buyers,1
CUST-02950,Occasional Buyers,1
CUST-02951,Premium Loyalists,3
CUST-02952,Budget Shoppers,2
CUST-02953,Premium Loyalists,3
CUST-02954,Occasional Buyers,1
CUST-02955,Budget Shoppers,2
CUST-02956,Occasional Buyers,1
CUST-02957,Premium Loyalists,3
CUST-02958,Premium Loyalists,3
CUST-02959,Occasional Buyers,1
CUST-02960,Occasional Buyers,1
CUST-02961,Budget Shoppers,2
CUST-02962,Occasional Buyers,1
CUST-02963,Premium Loyalists,3
CUST-02964,Budget Shoppers,2
CUST-02965,Occasional Buyers,1
CUST-02966,Budget Shoppers,2
CUST-02967,Occasional Buyers,1
CUST-02968,Occasional Buyers,1
CUST-02969,Budget Shoppers,2
CUST-02970,Budget Shoppers,2
CUST-02971,Budget Shoppers,2
CUST-02972,Budget Shoppers,2
CUST-02973,Premium Loyalists,3
CUST-02974,Occasional Buyers,1
CUST-02975,Budget Shoppers,2
CUST-02976,Budget Shoppers,2
CUST-02977,Budget Shoppers,2
CUST-02978,Budget Shoppers,2
CUST-02979,Budget Shoppers,2
CUST-02980,Occasional Buyers,1
CUST-02981,Budget Shoppers,2
CUST-02982,Occasional Buyers,1
CUST-02983,Premium Loyalists,3
